3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e7_4732.lus,l1l2,0.02,0,2,0,0,0,Not Found,unsafe,Not Found,0.392
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13.lus,l1l2,4.096,3,2225,34,6,0,Not Found,safe,37 32 23,4.976
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761.lus,base,3.252,5,1978,27,9,1,Not Found,safe,29 25 17 7,3.941
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336.lus,l2l1,0.022,0,2,0,0,0,Not Found,unsafe,Not Found,0.399
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e1_541.lus,l1l2,0.022,0,2,0,0,0,Not Found,unsafe,Not Found,0.404
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255.lus,l1l2,0.019,0,2,0,0,0,Not Found,unsafe,Not Found,0.392
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e3_3117.lus,l2l1,0.022,0,2,0,0,0,Not Found,unsafe,Not Found,0.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e7_685.lus,base,0.021,0,2,0,0,0,Not Found,unsafe,Not Found,0.389
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14.lus,base,277.131,12,43106,163,13,33,Not Found,timeout,173 168 161 159 157 155 149 138 120 91 62 31,290.183
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e1_5710.lus,base,237.422,13,33926,103,13,24,Not Found,timeout,64 57 51 49 46 44 40 37 33 28 23 17 12,290.19
