3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e3_1915.lus,base,2.843,5,2085,25,8,0,Not Found,safe,33 28 20 8,3.227
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e3_1540_e1_5048.lus,base,1.544,4,1169,17,5,0,Not Found,safe,19 14 6,1.996
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e3_4133.lus,l2l1,1.698,4,1204,19,6,0,Not Found,safe,23 18 7,2.328
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_5.lus,base,0.404,4,332,7,1,0,Not Found,safe,8 6 3,0.788
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_5_e1_1835.lus,base,0.471,4,352,7,2,0,Not Found,safe,8 6 3,0.842
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936.lus,l1l2,0.493,4,368,8,1,0,Not Found,safe,9 6 3,0.865
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_8.lus,base,0.621,5,492,11,2,1,Not Found,safe,12 11 7 4,1
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_8_e3_786_e7_4541.lus,l1l2,0.373,3,260,7,2,0,Not Found,safe,6 5 2,0.718
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_8_e7_3752.lus,l1l2,0.578,4,402,12,3,1,Not Found,safe,5 4 2 1,0.919
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_all2.lus,l1l2,2.367,4,1350,24,4,0,Not Found,safe,18 14 7,2.656
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e1_6463.lus,base,2.512,4,1280,25,4,0,Not Found,safe,17 13 7,2.925
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e2_5774.lus,base,2.256,5,1107,22,1,0,Not Found,safe,13 10 9 4,2.667
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e3_1543.lus,l2l1,1.992,4,1077,22,3,0,Not Found,safe,17 12 6,2.331
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719.lus,l2l1,3.144,4,1507,25,3,0,Not Found,safe,17 12 9 8,3.496
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e5_3642.lus,base,1.94,4,1135,24,3,0,Not Found,safe,18 14 8,2.344
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_11_e1_3457.lus,base,0.373,4,388,6,1,0,Not Found,timeout,7 6 4 2,290.308
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e1_2375.lus,base,0.107,2,63,4,1,0,Not Found,unsafe,2 1,0.465
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e4_1464.lus,l2l1,0.166,2,72,5,1,0,Not Found,unsafe,2 1,0.484
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_6_e2_3302.lus,base,0.49,4,504,8,2,0,Not Found,safe,10 7 4,0.854
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_7.lus,base,1.659,4,1198,18,3,0,Not Found,safe,13 7 4,2.335
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e1_1979.lus,l1l2,0.247,2,149,8,1,0,Not Found,unsafe,3 2,0.588
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e4_897.lus,l2l1,0.213,2,143,8,1,0,Not Found,unsafe,3 2,0.51
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_luke_1a_e7_3042_e3_1213.lus,l1l2,6.583,7,3299,27,2,4,Not Found,safe,16 15 14 13 12 11 10,6.877
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_luke_2_e2_1375_e1_418.lus,base,0.38,4,440,7,2,0,Not Found,safe,9 7 4,0.731
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126.lus,base,0.395,4,437,7,2,0,Not Found,safe,9 7 4,0.754
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_luke_3.lus,l2l1,1.376,5,1223,13,1,0,Not Found,safe,17 13 10 7 1,1.712
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200.lus,base,1.672,5,1657,20,3,0,Not Found,safe,31 28 24 12,2.098
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_rt.lus,l2l1,0.555,4,584,12,2,3,Not Found,safe,12 10 7 3,0.871
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_rt_e3_1770_e2_637.lus,base,0.49,4,508,10,2,0,Not Found,safe,9 7 4,0.846
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_u1.lus,base,1.226,6,1059,12,2,0,Not Found,safe,15 13 12 10 6,1.592
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/FIREFLY_u1_e2_3403_e2_957.lus,base,1.699,5,1406,13,2,2,Not Found,safe,20 16 11 7,2.22
