3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave32.lus,base,3.513,2,318,12,0,0,Not Found,invalid,0,3.946
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave34.lus,l2l1,5.211,2,396,15,1,0,Not Found,invalid,0,5.937
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave35.lus,l2l1,3.945,1,172,11,0,0,Not Found,invalid,11,16.590
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave36.lus,l2l1,4.352,2,426,17,0,0,Not Found,invalid,0,5.049
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave33.lus,base,3.142,1,135,9,0,0,Not Found,invalid,9,38.112
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave30.lus,l2l1,1.399,1,107,7,0,0,Not Found,valid,7,156.108
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave39.lus,base,7.107,2,429,20,0,0,Not Found,invalid,0,7.822
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave40.lus,l2l1,0.036,2,13,0,0,0,Not Found,invalid,0,0.449
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr1_e4_23904_e4_2384.lus,base,0.254,2,12,0,0,0,Not Found,valid,0,0.813
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr1.lus,base,0.158,2,12,0,0,0,Not Found,valid,0,0.671
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600.lus,l2l1,0.073,3,57,1,0,0,Not Found,valid,1 0,0.429
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150.lus,base,0.068,3,57,1,0,0,Not Found,valid,1 0,0.430
