3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave26.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.115
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave27.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.115
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave37.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.114
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e1_5887.lus,base,123.314,4,39189,166,4,12,Not Found,timeout,275 233 170 99,290.271
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e2_1483.lus,base,57.249,2,19471,95,2,0,Not Found,timeout,183 93,290.361
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e1_4640_e7_128.lus,l1l2,0.018,0,2,0,0,0,Not Found,invalid,Not Found,0.400
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030.lus,l2l1,2.212,4,1328,16,2,2,Not Found,valid,23 19 14 5,2.561
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138.lus,l2l1,1.279,4,853,13,3,0,Not Found,valid,13 9 7 3,1.622
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012.lus,l2l1,0.635,3,439,10,1,0,Not Found,valid,15 8,0.954
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e7_4732.lus,l2l1,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.389
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618.lus,l2l1,3.984,5,2334,18,3,2,Not Found,valid,24 19 17 9 1,4.304
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12.lus,l2l1,1.200,3,774,14,2,0,Not Found,valid,15 9 4,1.541
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761.lus,l2l1,4.614,4,2865,30,8,1,Not Found,valid,27 21 13 5,4.943
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e1_541.lus,l2l1,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.398
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255.lus,l1l2,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.412
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e3_3117.lus,l2l1,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.397
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e7_685.lus,l1l2,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.396
