Unsatcore_file_path,Unsatcore_time,Unsatcore_k,Unsatcore_solver,Unsatcore_neg_state,Unsatcore_status,Unsatcore_frame_sizes,Unsatcore_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/ILLINOIS_a1.lus,5.618,4,575,12,safe,14 10 4,6
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/ILLINOIS_all.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/ILLINOIS_r4a.lus,226.807,3,783,14,timeout,20 16 7,290.16
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_1_e2_162_e7_1545.lus,208.336,6,1842,18,timeout,17 16 15 14 13 12,290.156
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_3_e1_2517_e8_2163.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_3_e2_819_e1_1145.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_3_e2_819_e4_1595.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_4_e7_1140_e7_433.lus,1.52,4,273,5,safe,4 3 2,1.864
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_all.lus,0.359,4,223,4,safe,3 2 0,0.711
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_all_e4_1147_e7_497.lus,10.461,6,810,10,safe,7 6 5 4 3,10.821
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_i3_e1_447.lus,3.465,2,59,4,unsafe,2 1,3.836
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_i3_e1_447_e3_1180.lus,10.759,2,40,2,safe,2,11.106
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MESI_i3_e1_447_e7_2194.lus,1.559,2,55,4,unsafe,2 1,1.914
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e1_1753.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e1_1753_e3_2021.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.116
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e2_155.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e2_1599_e8_1334.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e3_929.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.116
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e3_929_e4_578.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e3_929_e5_1826.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e3_929_e6_2707.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e3_929_e8_1167.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e8_101.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e8_926_e1_1065.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_2_e8_926_e8_2138.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/MOESI_all.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.116
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_123.lus,127.098,2,58,3,safe,3,127.457
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_123_e7_837_e7_1262.lus,189.089,2,56,3,safe,3,189.44
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_123_e7_856.lus,206.271,2,52,3,safe,3,206.637
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953.lus,198.238,2,60,3,safe,3,198.602
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e7_1465.lus,236.814,2,60,3,safe,3,237.165
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e8_941.lus,203.873,2,60,3,safe,3,204.237
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_2.lus,15.544,2,29,1,safe,1,15.891
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e7_1043.lus,30.752,2,29,1,safe,1,31.094
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e8_1177.lus,21.717,2,29,1,safe,1,22.08
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_2_e8_656.lus,59.671,2,29,1,safe,1,60.023
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3.lus,138.646,2,29,1,safe,1,139.002
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e7_1444_e7_638.lus,67.445,2,29,1,safe,1,67.795
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e7_425.lus,61.311,2,29,1,safe,1,61.667
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e7_1062.lus,21.257,2,25,1,safe,1,21.607
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e8_320.lus,43.514,2,29,1,safe,1,43.863
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1708.lus,36.951,2,29,1,safe,1,37.293
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all.lus,173.168,2,77,4,safe,4,173.518
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907.lus,115.283,2,73,4,safe,4,115.635
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907_e7_1363.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251.lus,260.574,2,77,4,safe,4,260.936
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters.lus,10.342,9,5890,46,unsafe,36 33 29 25 23 21 17 14 11,10.695
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters_e8_371_e1_448.lus,0.761,5,943,11,timeout,12 10 8 6 4,290.336
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/traffic.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.115
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/twisted_counters.lus,8.643,9,5297,42,safe,41 38 34 31 28 25 20 9,9.001
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/two_counters.lus,1.444,6,1514,19,safe,24 22 17 14 9,1.793
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_all.lus,1.914,4,467,8,safe,8 4 0,2.317
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_vt.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_10_e7_106_e7_2564.lus,141.731,9,1892,12,timeout,10 9 8 7 6 5 4 3 2,290.168
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_5_e7_3972.lus,5.431,4,509,8,timeout,5 4 3 2,290.368
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_all.lus,6.921,4,1033,19,safe,16 8 0,7.32
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_vt.lus,56.791,4,1506,21,timeout,26 25 21 14,290.125
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_1.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_1_e7_1621.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_5.lus,0.376,2,76,6,unsafe,3 2,0.774
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6.lus,0.38,2,71,6,unsafe,3 1,0.776
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6_e7_10_e7_341.lus,3.942,3,307,10,unsafe,6 5 2,4.347
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6_e7_399.lus,5.9,4,475,14,unsafe,9 8 6 3,6.324
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_7.lus,58.874,4,1127,13,timeout,23 21 17 10,290.123
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_8.lus,14.177,5,686,11,timeout,10 9 8 6 3,55.181
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_9.lus,27.859,5,1009,18,timeout,21 18 14 10 4,290.126
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5.lus,93.83,8,1612,10,timeout,9 8 7 6 5 4 3 2,290.62
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e2_405_e2_1083.lus,0.39,2,145,11,unsafe,9 2,0.756
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e2_405_e3_473.lus,0.449,2,157,12,unsafe,10 3,0.821
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e2_405_e8_1055.lus,0.412,2,144,11,unsafe,8 1,0.782
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e3_11_e1_429.lus,1.172,2,193,13,unsafe,11 3,1.546
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e3_11_e5_24.lus,0.955,2,154,11,unsafe,9 1,1.33
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e3_661.lus,1.017,2,150,11,unsafe,9 2,1.386
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e7_244.lus,117.42,8,1850,11,timeout,10 8 7 6 5 4 3 2,290.396
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e7_244_e1_823.lus,73.515,8,1668,10,timeout,9 8 7 6 5 4 3 2,290.165
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e7_244_e2_693.lus,0.422,2,155,12,unsafe,10 3,0.783
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6.lus,118.779,9,2148,13,timeout,10 9 8 7 6 5 4 3 2,290.147
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e1_152.lus,208.691,9,2132,12,timeout,10 9 8 7 6 5 4 3 2,290.145
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e1_152_e1_391.lus,171.731,9,2170,13,timeout,10 9 8 7 6 5 4 3 2,290.172
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e2_589_e2_506.lus,0.353,2,192,14,unsafe,12 3,0.714
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e2_589_e3_349.lus,0.529,2,176,13,unsafe,11 2,0.891
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e2_893.lus,0.338,2,176,13,unsafe,11 2,0.697
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e3_294_e1_956.lus,0.947,2,192,14,unsafe,12 3,1.314
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e3_294_e3_47.lus,0.947,2,178,13,unsafe,11 2,1.31
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e3_294_e5_979.lus,0.94,2,176,13,unsafe,11 2,1.308
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all.lus,8.781,6,1021,11,safe,10 7 5 3 2,9.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e2_142.lus,2.367,6,615,8,safe,5 4 3 2 1,2.729
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e2_142_e7_209.lus,0.575,3,191,7,safe,6 5,0.92
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e3_1068_e4_275.lus,2.351,6,615,8,safe,5 4 3 2 1,2.71
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e7_188_e7_743.lus,1.484,4,422,11,safe,9 6 4,1.822
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e8_856.lus,9.747,6,1131,13,safe,13 10 8 6 4,10.092
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e8_856_e2_585.lus,2.5,6,607,7,safe,5 4 3 2 1,2.854
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e8_856_e7_578.lus,0.946,3,217,8,safe,9 7,1.295
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/cd.lus,1.968,3,165,4,timeout,3 2 1,290.208
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/cd_e7_621_e7_669.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/cd_e7_8.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.115
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1.lus,138.623,4,640,15,safe,3 1 0,138.98
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e1_1317.lus,100.561,2,394,15,timeout,16 13,290.123
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e2_1394.lus,53.005,2,380,15,timeout,15 12,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e3_1060.lus,48.171,4,713,16,safe,7 3 2,48.541
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e7_397.lus,1.423,2,187,8,timeout,9 5,290.122
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e1_317.lus,282.47,4,864,16,timeout,11 7 4 3,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e2_943.lus,192.063,4,937,22,safe,6 3 2,192.432
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e3_961.lus,33.022,2,309,13,timeout,13 10,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e7_1163.lus,23.3,2,411,16,timeout,18 13,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_627.lus,124.252,2,505,17,timeout,20 14,290.122
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e7_1255_e7_12.lus,240.993,3,678,17,timeout,7 4 2,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e7_606.lus,19.785,2,408,16,timeout,18 13,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_2_e2_704_e3_76.lus,237.055,2,680,25,unsafe,28 12,237.487
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/speed2_e7_223_e7_213.lus,1.873,3,379,10,timeout,12 7 5,290.139
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/speed2_e7_496.lus,191.717,6,2288,30,timeout,19 16 14 12 10 9,290.126
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp01.lus,14.081,4,243,4,safe,3 2 1,14.65
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp02.lus,7.017,3,98,2,safe,1 0,7.605
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp03.lus,8.82,4,196,3,safe,2 1 0,9.347
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp04.lus,1.616,2,41,2,safe,2,2.137
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp08.lus,4.235,3,169,6,safe,6 5,4.997
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp10.lus,12.385,2,126,9,unsafe,0,13.253
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp11.lus,55.217,2,779,25,timeout,24 18,290.136
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp12.lus,102.194,2,1426,38,unsafe,0,103.077
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp13.lus,135.429,4,2972,45,timeout,45 39 31 18,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp14.lus,81.221,2,1315,39,unsafe,0,82.201
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp17.lus,8.923,3,196,5,safe,6 4,9.78
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp18.lus,4.393,3,155,5,safe,5 4,5.33
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp20.lus,29.453,4,1141,21,safe,8 3 0,30.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp21.lus,29.419,2,392,16,unsafe,0,30.426
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp22.lus,281.528,8,10998,79,timeout,38 32 26 20 13 12 11 10,290.136
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp23.lus,45.385,2,610,19,timeout,19 10,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp24.lus,46.873,2,566,19,timeout,22 15,290.13
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_01.lus,7.825,4,311,6,safe,5 3 2,8.265
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_02.lus,3.613,4,198,3,safe,2 1 0,4.059
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_03.lus,3.284,4,198,3,safe,2 1 0,3.696
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_08.lus,171.144,2,12030,149,unsafe,0,171.666
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_09.lus,10.564,2,231,14,unsafe,0,11.158
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_10.lus,17.671,5,2275,33,safe,17 11 2 0,18.229
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_12.lus,2.719,3,151,5,safe,5 4,3.203
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_14.lus,0.607,3,129,3,safe,3 2,1.137
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_15.lus,8.116,2,462,17,unsafe,0,8.678
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_16.lus,246.791,2,12974,155,unsafe,0,247.463
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_17.lus,32.431,2,1371,40,unsafe,0,33.056
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_18.lus,12.303,5,660,13,safe,6 4 1 0,12.802
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_19.lus,11.003,4,451,13,safe,7 5 3,11.513
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_22.lus,23.742,2,1367,39,unsafe,0,24.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_23.lus,92.457,6,7382,71,timeout,55 49 43 39 33 27,290.159
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_24.lus,0.601,3,94,3,safe,2 1,1.092
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp01.lus,8.773,3,94,2,safe,1 0,9.342
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp02.lus,7.868,3,100,2,safe,1 0,8.488
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp03.lus,6.333,3,92,2,safe,1 0,6.926
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp04.lus,2.018,2,41,2,safe,2,2.544
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp08.lus,5.215,3,98,3,safe,2 1,6.079
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp10.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp11.lus,157.307,3,2165,40,timeout,40 33 23,290.164
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp13.lus,220.312,3,2058,38,timeout,46 38 22,290.127
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp14.lus,76.991,3,942,19,timeout,17 13 8,290.15
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp17.lus,25.316,4,611,11,safe,4 1 0,26.213
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp18.lus,4.587,3,155,5,safe,6 5,5.501
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp20.lus,39.429,4,1048,21,safe,6 1 0,40.452
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp21.lus,135.271,2,1478,35,unsafe,43 28,136.61
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp22.lus,215.191,3,2708,49,timeout,58 47 30,290.139
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp23.lus,44.72,2,411,16,timeout,12 7,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp24.lus,199.943,3,2405,45,timeout,39 33 21,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_01.lus,5.11,3,94,2,safe,1 0,5.552
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_02.lus,3.432,3,96,2,safe,1 0,3.87
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_03.lus,2.603,3,98,2,safe,1 0,3.029
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_04.lus,1.69,3,108,3,safe,2 1,2.149
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_08.lus,65.142,3,2301,43,timeout,42 35 22,290.171
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_09.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_10.lus,26.126,6,3016,33,safe,16 10 2 1 0,26.781
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_12.lus,2.395,3,131,4,safe,4 3,2.918
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_14.lus,0.995,3,115,3,safe,3 2,1.575
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_15.lus,44.769,2,1714,37,unsafe,46 26,45.507
